UF,SP
Cidade,JACUPIRANGA
Nome Posto,CANHA
Latitude,-24.8
Longitude,-47.96666666666667
Codigo,2447038
Qtd. Anos,45
Ano,Maxima
1960,83.7
1961,252.6
1962,98.2
1963,209.3
1964,100.8
1965,94
1966,139.2
1967,121.5
1968,97
1969,222
1970,100
1971,98.2
1972,110.8
1973,244
1974,87.2
1975,97.3
1976,133
1977,71.7
1978,163.8
1979,158.9
1980,124.2
1981,96.5
1982,76.8
1983,122.3
1984,100
1985,60.7
1986,91.1
1987,52.8
1988,185.9
1989,71.3
1990,141.9
1991,47.6
1992,64.3
1993,142.4
1994,84.1
1995,116.8
1996,75.7
1997,102.3
1998,133.3
1999,103.9
2000,42.1
2001,24.5
2002,88.3
2003,200.2
2004,112.4
