UF,SP
Cidade,ITABERA
Nome Posto,ENGENHEIRO MAIA
Latitude,-24.05
Longitude,-49.1
Codigo,2449001
Qtd. Anos,75
Ano,Maxima
1939,71.9
1940,67.7
1941,75.5
1942,70.1
1943,56
1944,48.1
1945,146.7
1946,145.1
1947,79.4
1948,49
1949,28.2
1950,28.2
1951,150.1
1952,66.3
1953,36.3
1954,110.7
1955,65.4
1956,73
1957,54.8
1958,10
1960,40.3
1961,46
1962,48
1963,33.5
1964,23
1965,42
1966,55
1967,56.5
1968,59
1969,67
1970,200.3
1971,54.9
1972,86.3
1973,99.5
1974,95.2
1975,69.9
1976,71
1977,76.2
1978,73.9
1979,77.2
1980,79.1
1981,45.7
1982,65.4
1983,91.5
1984,101.2
1985,52.5
1986,56.8
1987,82.5
1988,91
1989,103
1990,123
1991,104
1992,51
1993,113
1994,88.7
1995,82.1
1996,67.4
1997,96.8
1998,66.7
1999,111.5
2000,132.2
2001,82.8
2002,105.4
2003,85.9
2004,84.3
2005,109.5
2006,75.8
2007,94.5
2008,68.4
2009,86.9
2010,93.8
2011,58.2
2012,68.6
2013,72.5
2014,107.9
