UF,SP
Cidade,MAIRINQUE
Nome Posto,DONA CATARINA
Latitude,-23.433333333333334
Longitude,-47.25
Codigo,2347029
Qtd. Anos,73
Ano,Maxima
1942,52.4
1943,54.2
1944,68.7
1945,66.7
1946,78.4
1947,79.2
1948,89.2
1949,1
1950,54
1951,50
1952,39.3
1953,30.2
1954,60.9
1955,42
1956,79.2
1957,85
1958,89
1959,49.5
1960,239.3
1961,80.4
1962,74
1963,62.6
1964,65
1965,102.8
1966,90
1967,50
1968,52
1969,65
1970,84
1971,74.8
1972,96.5
1973,493
1974,65.7
1975,76.4
1976,77.5
1977,67.9
1978,126.2
1979,60.3
1980,98.9
1981,139.6
1982,105.9
1983,168
1984,97.2
1985,85.5
1986,40.5
1987,58.2
1988,40.6
1989,62.2
1990,93.6
1991,102.9
1992,50.2
1993,84.3
1994,73.1
1995,85.8
1996,59.3
1997,90.3
1998,90.9
1999,88.2
2000,76.3
2001,78.8
2002,94.6
2003,67.5
2004,83.9
2005,97
2006,67.8
2007,64.5
2008,55.9
2009,101.9
2010,90.6
2011,58.1
2012,48.4
2013,75.7
2014,67.3
