UF,SP
Cidade,GUARATINGUETA
Nome Posto,UHE FUNIL GUARATINGUETA
Latitude,-22.80888888888889
Longitude,-45.200833333333335
Codigo,2245032
Qtd. Anos,84
Ano,Maxima
1930,96.5
1931,94
1932,80
1933,50
1934,93.1
1935,49
1936,96
1937,60
1938,55
1939,65.5
1940,64
1941,72
1942,59.6
1943,55.4
1944,39.2
1945,81
1946,53
1947,71.2
1948,149.6
1949,50.5
1950,64.2
1951,61.3
1952,68.2
1953,104
1954,68.2
1955,146.2
1956,66.2
1957,79.7
1958,90.3
1959,83
1960,60.6
1961,65.7
1962,83.8
1963,94.2
1964,56.4
1965,53
1966,68.4
1967,63.2
1968,105.5
1969,62.3
1970,83.3
1971,60
1972,68
1973,49
1974,63.3
1975,22.5
1976,62.4
1977,92.5
1978,78.1
1979,48.3
1980,22.2
1981,58.2
1982,75.7
1983,75.3
1984,36.4
1985,113
1986,51
1987,85.9
1988,105.2
1989,92
1990,87.6
1991,85
1992,84.3
1993,86
1994,53.4
1995,82.3
1996,66.1
1997,138.8
1998,85.6
1999,63.1
2000,130
2001,85.5
2002,48.2
2003,96
2004,70
2005,77.5
2006,87
2007,50
2008,93
2009,120.4
2010,111
2011,65
2012,121
2013,96.6
