UF,SP
Cidade,AMERICANA
Nome Posto,UHE AMERICANA JUSANTE
Latitude,-22.696666666666665
Longitude,-47.28777777777778
Codigo,2247075
Qtd. Anos,78
Ano,Maxima
1937,79.6
1938,105.2
1939,49
1940,65.9
1941,92.3
1942,56.8
1943,69.6
1944,80.4
1945,106
1946,111
1947,110.8
1948,64
1949,88.5
1950,53.4
1951,80.1
1952,82.8
1953,53.4
1954,76.3
1955,116
1956,49.3
1957,83.6
1958,71.4
1959,129.5
1960,80
1961,62.5
1962,143.3
1963,67.9
1964,70.5
1965,80.7
1966,82
1967,63.4
1968,45
1969,43
1970,71.6
1971,47.6
1972,79.1
1973,68.8
1974,62.8
1975,70
1976,107.3
1977,63
1978,65.5
1979,110.4
1980,51.2
1981,52.5
1982,38.3
1983,64.1
1984,63.9
1985,83.3
1986,45
1987,79.8
1988,69.4
1989,52
1990,107
1991,65.9
1992,66.8
1993,48.8
1994,98
1995,82
1996,103.6
1997,74
1998,54.1
1999,70.4
2000,106.5
2001,73.3
2002,85.4
2003,63
2004,62.7
2005,97.3
2006,138
2007,58.7
2008,71.9
2009,68.2
2010,66.8
2011,157.3
2012,58.2
2013,96.8
2014,35.2
