UF,SP
Cidade,CACHOEIRA PAULISTA
Nome Posto,UHE FUNIL MONTANTE 2
Latitude,-22.661666666666665
Longitude,-45.01222222222222
Codigo,2245007
Qtd. Anos,74
Ano,Maxima
1933,62.2
1934,56.4
1935,65.5
1936,79.5
1937,73.3
1938,63.5
1939,63
1940,60.9
1941,62.6
1942,65.4
1943,60.4
1944,63.8
1945,64
1946,63.6
1947,69.4
1948,59.8
1949,82.5
1950,102.1
1951,52.9
1952,69.4
1953,61.5
1954,74.9
1955,93.5
1956,71.7
1957,87.8
1958,92.6
1959,86.8
1960,57
1961,70
1962,69
1963,95
1964,96
1965,91
1966,91
1967,106
1968,89.4
1969,74.6
1970,88.2
1971,58.8
1972,81.4
1973,108.5
1974,98.9
1975,80.5
1976,73.6
1977,72.8
1978,68.2
1979,74.8
1980,80.6
1981,66.5
1982,87.3
1983,74.8
1984,77.5
1985,150
1986,69.2
1987,51.8
1988,122.6
1989,60
1990,115.4
1991,110
1992,76
1993,63
1994,83
1995,91
1996,130
1997,63.5
1998,62.3
1999,85.3
2000,136.1
2001,64.6
2002,70
2003,32.9
2004,62.3
2005,53.1
2006,50
