UF,SP
Cidade,PINDAMONHANGABA
Nome Posto,HORTO FLORESTAL
Latitude,-22.983333333333334
Longitude,-45.38333333333333
Codigo,2245052
Qtd. Anos,41
Ano,Maxima
1935,55
1936,75
1949,147.3
1957,57.6
1958,54.6
1959,65.3
1960,60.5
1961,77
1962,70
1963,70.3
1964,66.6
1965,69
1966,64.5
1967,83
1968,77
1969,95
1970,77
1971,63.5
1972,94.5
1973,71.8
1974,55.6
1975,54.1
1976,58.5
1977,74.3
1978,59.7
1979,80.5
1980,95.6
1981,48.2
1982,81.2
1983,65.4
1984,73.6
1985,73.1
1986,63.1
1987,101.9
1988,91.9
1989,66.6
1990,40.3
1991,76.4
1992,48.6
1993,56.6
1994,106.3
