UF,SP
Cidade,ANGATUBA
Nome Posto,FAZENDA ATERRADINHO
Latitude,-23.45
Longitude,-48.583333333333336
Codigo,2348016
Qtd. Anos,65
Ano,Maxima
1939,71.2
1940,39.4
1941,52.5
1942,55.8
1943,62.1
1944,54.5
1945,80.2
1946,63.8
1947,80.5
1948,69.1
1949,63.8
1950,60.3
1951,70.1
1952,58.6
1953,74
1954,96.8
1955,410
1956,78.2
1957,95.5
1958,50.1
1959,44
1960,68.9
1961,48.6
1962,65.3
1963,60.6
1964,63.7
1965,69.5
1966,81.5
1967,50.2
1968,64.7
1969,92.8
1970,73.5
1971,86.5
1972,94
1973,73.1
1974,59.3
1975,142.4
1976,96.5
1977,67.8
1978,101.2
1979,108.5
1980,58.3
1981,87.7
1982,93.5
1983,73.2
1984,72.4
1985,67.2
1986,86.4
1987,84.2
1988,61.4
1989,89.5
1990,72.9
1991,134
1992,80.4
1993,52.4
1994,99.3
1995,66.3
1996,61.5
1997,92.9
1998,64.3
1999,80.7
2000,57.8
2001,93.8
2002,97.3
2003,67.1
