UF,SP
Cidade,PLATINA
Nome Posto,PLATINA
Latitude,-22.633333333333333
Longitude,-50.2
Codigo,2250017
Qtd. Anos,44
Ano,Maxima
1971,49.4
1972,63
1973,59.8
1974,91.3
1975,77
1976,107
1977,68.1
1978,72.1
1979,63.7
1980,86
1981,85
1982,140.4
1983,91.6
1984,84.7
1985,56.4
1986,81.2
1987,73.6
1988,93.8
1989,83.2
1990,64.5
1991,75.6
1992,97.7
1993,80.5
1994,78.9
1995,97.8
1996,91.4
1997,85.3
1998,80.5
1999,68.4
2000,62.5
2001,86.7
2002,66.5
2003,101.3
2004,68.2
2005,82.5
2006,69
2007,77.7
2008,58.7
2009,69.5
2010,50
2011,85.2
2012,127.7
2013,71.3
2014,59.6
