UF,SP
Cidade,LINDOIA
Nome Posto,LINDOIA
Latitude,-22.516666666666666
Longitude,-46.65
Codigo,2246016
Qtd. Anos,61
Ano,Maxima
1936,81.2
1937,72.3
1938,46.4
1939,90.4
1958,56
1959,46
1960,70.7
1961,80
1962,81.5
1963,70.8
1964,94.6
1965,250
1966,37.5
1967,70.7
1968,33.7
1969,70
1970,156.3
1971,153.5
1972,72
1973,76.3
1974,72.9
1975,66.7
1976,70.6
1977,68.6
1978,54.6
1979,89.9
1980,74.8
1981,80.9
1982,97.8
1983,110
1984,84.3
1985,69.3
1986,66.1
1987,72.2
1988,80.4
1989,63.5
1990,110.5
1991,67.8
1992,75.4
1993,61.4
1994,76.1
1995,92
1996,99.1
1997,80
1998,78
1999,82.5
2000,148
2001,90
2002,72.3
2003,68.5
2004,63.1
2005,164
2006,107
2007,58.5
2008,98.6
2009,72.9
2010,72.8
2011,177.9
2012,63.7
2013,91.8
2014,44.3
