UF,SP
Cidade,SAO SEBASTIAO
Nome Posto,SAO FRANCISCO
Latitude,-23.766666666666666
Longitude,-45.416666666666664
Codigo,2345057
Qtd. Anos,72
Ano,Maxima
1943,42.4
1944,60.4
1945,30.4
1946,120
1947,80
1948,80.5
1949,96.5
1950,118
1951,58
1952,190.9
1953,60.1
1954,114
1955,45.1
1956,45.5
1957,58
1958,298.8
1959,308.2
1960,90.1
1961,110.3
1962,50.4
1963,132
1964,60.5
1965,70.2
1966,123.8
1967,107.1
1968,203.4
1969,111
1970,78.2
1971,135.2
1972,59.4
1973,107.4
1974,103.6
1975,98.2
1976,136.5
1977,85.4
1978,75
1979,127
1980,131.4
1981,145.3
1982,66.7
1983,88.5
1984,53.3
1985,142.2
1986,63.7
1987,72.9
1988,68.6
1989,92.9
1990,115.6
1991,71.9
1992,46.1
1993,142.3
1994,167.9
1995,99.9
1996,57.8
1997,78.4
1998,124.8
1999,45.8
2000,68.2
2001,54.1
2002,60.5
2003,115.3
2004,77.4
2005,214.1
2006,123.5
2007,113.5
2008,63.4
2009,84.8
2010,91.2
2011,81.9
2012,49.2
2013,45.5
2014,52.6
