UF,SP
Cidade,ITAPEVA
Nome Posto,USINA SANTA MARIA
Latitude,-24.016666666666666
Longitude,-48.71666666666667
Codigo,2448003
Qtd. Anos,60
Ano,Maxima
1939,45
1940,80.2
1941,49.6
1942,91.2
1943,76.6
1944,99.5
1945,120.5
1946,90.5
1947,100.5
1948,90
1949,62.3
1950,80
1952,60
1953,67.3
1954,100.8
1955,88.8
1956,128.6
1957,66.4
1958,63.4
1959,58.9
1960,59
1961,54
1962,91.3
1963,55.9
1964,80.7
1965,134.7
1966,140.2
1967,87.7
1968,66
1969,63.7
1970,59.3
1971,73.2
1972,70.7
1973,66.3
1974,61.2
1975,40.8
1976,66.4
1977,78.9
1978,48.7
1979,67.3
1980,81.5
1981,60.5
1982,57.9
1983,75.6
1984,68.4
1985,48.1
1986,64.9
1987,67.2
1988,64.9
1989,110.4
1990,123.4
1991,72.8
1992,64.2
1993,80
1994,41.4
1995,81
1996,70.4
1997,201.8
1998,113.1
1999,51.8
