UF,SP
Cidade,CAPIVARI
Nome Posto,CAPIVARI
Latitude,-22.999722222222225
Longitude,-47.5
Codigo,2247110
Qtd. Anos,71
Ano,Maxima
1946,38
1947,68.5
1948,69.9
1949,69.5
1950,60.8
1951,87.1
1952,59.5
1953,77.6
1954,80
1955,85.9
1956,81
1957,51.9
1958,65
1959,71.3
1960,99.5
1961,89.1
1962,88.8
1963,69.2
1964,89.1
1965,71.3
1966,43.5
1969,67.4
1970,132.7
1971,49.3
1972,79.4
1973,91.9
1974,59
1975,68
1976,80
1977,88.4
1978,79.2
1979,102.3
1980,62.2
1981,49.8
1982,70.8
1983,79.8
1984,60.3
1985,55.2
1986,51.4
1987,55.4
1988,72.7
1989,130.7
1990,60.2
1991,61.3
1992,54.5
1993,77.2
1994,90.9
1995,88.3
1996,85
1997,64.6
1998,148.4
1999,62.9
2000,101.5
2001,71.8
2002,68.9
2003,68.5
2004,96.5
2005,156.9
2006,74.2
2007,55.8
2008,51.6
2009,108
2010,75.9
2011,79
2012,72
2013,76.3
2014,75.8
2015,56.9
2016,68.5
2017,58.4
2018,33
