UF,SP
Cidade,COTIA
Nome Posto,ROSELANDIA
Latitude,-23.566666666666666
Longitude,-46.93333333333333
Codigo,2346287
Qtd. Anos,67
Ano,Maxima
1936,81
1937,52.6
1938,68.5
1939,99.3
1940,87.1
1941,52.8
1942,53.4
1943,77.8
1944,50.1
1945,18.8
1947,12.7
1948,8.7
1953,57.5
1954,46.5
1955,52.8
1956,40.5
1957,45
1962,62
1966,51.3
1967,80
1968,76
1969,126.3
1970,141.8
1971,116.3
1972,84.2
1973,90.7
1974,75.2
1975,94.9
1976,70.5
1977,52.7
1978,84.3
1979,65
1980,96.7
1981,66.5
1982,97.5
1983,92.1
1984,57.3
1985,51.1
1986,74.5
1987,96.7
1988,83.6
1989,82.2
1990,81.5
1991,62.6
1992,77.9
1993,56.4
1994,82.7
1995,89.6
1996,57.2
1997,49.7
1998,64.3
1999,66.1
2000,49.5
2001,95.7
2002,71.7
2003,69.5
2004,117.9
2005,129.5
2006,73.2
2007,70.8
2008,48.4
2009,82.8
2010,56.8
2011,72
2012,78.1
2013,79.8
2014,95.1
