UF,SP
Cidade,JUQUIA
Nome Posto,JUQUIA
Latitude,-24.32111111111111
Longitude,-47.624722222222225
Codigo,2447046
Qtd. Anos,84
Ano,Maxima
1937,38
1938,120.6
1939,65.8
1940,54
1941,172
1942,136.4
1943,60.2
1944,100.2
1945,100
1946,77.6
1947,68.2
1948,84.7
1949,60.7
1950,112.6
1951,145.7
1952,63.6
1953,69
1954,69
1955,82
1956,103.4
1957,77.2
1958,150.8
1959,87
1960,111.6
1961,80
1962,78.4
1963,88.8
1964,57
1965,64
1966,143.2
1967,99.4
1968,96.6
1969,115.4
1970,84.2
1971,117
1972,114.8
1973,78.4
1974,108.2
1975,66.8
1976,143.6
1977,63.8
1978,50.6
1979,133.4
1980,173.8
1981,74
1982,55.5
1983,133.2
1984,60.4
1985,74.7
1986,82.4
1987,51.3
1988,60.3
1989,132.4
1990,120
1991,47.8
1992,141.3
1993,98.9
1994,83.5
1995,108.2
1996,136.9
1997,97.5
1998,114.5
1999,65.9
2000,66.1
2001,100
2002,68.3
2003,92.8
2004,139.6
2005,1009
2006,96.8
2007,69.1
2008,91
2009,132.1
2010,95.1
2011,96.2
2012,66.2
2013,67.6
2014,117.8
2015,68.4
2016,75.9
2017,57.9
2018,48.7
2019,54.7
2020,46.9
