UF,SP
Cidade,JALES
Nome Posto,PONTALINDA
Latitude,-20.433333333333334
Longitude,-50.53333333333333
Codigo,2050013
Qtd. Anos,46
Ano,Maxima
1969,103.4
1970,50.3
1971,101.5
1972,126.2
1973,92.3
1974,60.2
1975,78.2
1976,117.3
1977,50.2
1978,66.3
1979,93.2
1980,67.5
1981,78.2
1982,74.1
1983,89.5
1984,97.3
1985,56.7
1986,45.1
1987,55.7
1988,54.2
1989,97.4
1990,102.5
1991,133.3
1992,66.1
1993,67.3
1994,85.4
1995,84.9
1996,85.1
1997,78
1998,111.3
1999,79.7
2000,80.1
2001,50.6
2002,65.3
2003,77.8
2004,64
2005,130.2
2006,65.5
2007,68.5
2008,66.6
2009,89.5
2010,106.2
2011,96.8
2012,80
2013,79.2
2014,93
