UF,SP
Cidade,GUARULHOS
Nome Posto,BOM SUCESSO
Latitude,-23.416666666666668
Longitude,-46.4
Codigo,2346030
Qtd. Anos,83
Ano,Maxima
1936,90
1937,103.1
1938,71.8
1939,55.3
1940,47
1941,70.3
1942,85.2
1943,64.2
1944,87.4
1945,88.3
1946,76.2
1947,96
1948,60.4
1949,135.6
1950,80.6
1951,118.4
1952,54.6
1953,70.8
1954,57.1
1955,54.6
1956,74.6
1957,67.9
1958,57.2
1959,72.1
1960,83.9
1961,59.2
1962,97.6
1963,59.8
1964,52.5
1965,66.5
1966,60.6
1967,68.5
1968,90
1969,43
1970,57.6
1971,68.9
1972,43.4
1973,91.8
1974,53.7
1975,87.1
1976,81
1977,118
1978,117.9
1979,80.2
1980,92.8
1981,59.2
1982,112.5
1983,98.1
1984,56.5
1985,44.4
1986,93.2
1987,107
1988,95.8
1989,76.9
1990,85.1
1991,76.3
1992,146.2
1993,54
1994,51.5
1995,78.9
1996,71.9
1997,57.9
1998,90.4
1999,65.5
2000,81.7
2001,90.6
2002,98.5
2003,31
2004,56.1
2005,62.5
2006,51
2007,94
2008,73.1
2009,120.3
2010,60
2011,74.5
2012,80.7
2013,40.5
2014,103.3
2015,91.3
2016,90.5
2017,75.3
2018,30.5
