UF,SP
Cidade,IPORANGA
Nome Posto,CABOCLOS
Latitude,-24.433333333333334
Longitude,-48.583333333333336
Codigo,2448046
Qtd. Anos,46
Ano,Maxima
1969,70.4
1970,78
1971,53.1
1972,127.3
1973,103.6
1974,51.5
1975,96.7
1976,75.7
1977,69.6
1978,70.8
1979,72.9
1980,69.7
1981,77.6
1982,82
1983,89.5
1984,75.1
1985,63.1
1986,59.5
1987,56.1
1988,104.2
1989,73.8
1990,88.2
1991,59.1
1992,110.2
1993,98.6
1994,99.5
1995,120.6
1996,104.2
1997,140
1998,110.1
1999,98
2000,94.6
2001,99.4
2002,151.5
2003,107.5
2004,85
2005,109.1
2006,85
2007,97.6
2008,83.5
2009,85.5
2010,84.5
2011,80
2012,81.4
2013,67
2014,30
