UF,SP
Cidade,SALESOPOLIS
Nome Posto,SALESOPOLIS
Latitude,-23.533333333333335
Longitude,-45.85
Codigo,2345047
Qtd. Anos,88
Ano,Maxima
1927,44
1928,53
1929,76
1930,90
1931,68
1932,80
1933,40
1934,67
1935,51
1936,59
1937,68
1938,75
1939,74.8
1940,50.6
1941,85.4
1942,72.2
1943,42.2
1944,70.2
1945,76.6
1946,31.1
1947,81.6
1948,73.1
1949,60.2
1950,49.7
1951,57
1952,114.5
1953,46.4
1954,40.4
1955,44.6
1956,68.7
1957,59.6
1958,67.7
1959,70.3
1960,47
1961,69.4
1962,48.8
1963,33.9
1964,71.5
1965,93.5
1966,79.5
1967,107.9
1968,73.3
1969,40.7
1970,92.2
1971,68.3
1972,54.8
1973,61.9
1974,38.4
1975,59.2
1976,52.4
1977,101.2
1978,81.6
1979,65.3
1980,103.5
1981,42.4
1982,45.2
1983,46.4
1984,47.9
1985,48.5
1986,64
1987,55.9
1988,82
1989,67.3
1990,38.9
1991,103.6
1992,41.1
1993,53.7
1994,43.9
1995,52.7
1996,60.3
1997,48.1
1998,49.3
1999,47.3
2000,90
2001,51.8
2002,57.4
2003,50.8
2004,87
2005,81.8
2006,88.4
2007,64.2
2008,52.6
2009,86.5
2010,65.4
2011,89.5
2012,58.6
2013,51.4
2014,52.6
