UF,SP
Cidade,ITAPEVA
Nome Posto,USINA SAO JOSE
Latitude,-24.133333333333333
Longitude,-48.96666666666667
Codigo,2448004
Qtd. Anos,63
Ano,Maxima
1939,66.4
1940,54.6
1941,55.1
1942,53.3
1943,44.4
1944,49.6
1945,52.5
1946,53.2
1947,90.8
1948,60.3
1949,64.2
1950,46
1951,47.8
1952,87.4
1953,59.6
1954,42.7
1955,47.1
1956,37.8
1957,51.3
1958,52.6
1959,37
1960,56.7
1961,44
1962,45.5
1963,41.2
1964,59.1
1965,100.4
1966,96.7
1967,103.2
1968,69.3
1969,69
1970,112.6
1971,49.6
1972,53.5
1973,83.7
1974,76.4
1975,136.8
1976,69
1977,64.9
1978,57.3
1979,62.2
1980,134.2
1981,83.5
1982,76.3
1983,85
1984,126
1985,50
1986,52.8
1987,71.8
1988,61.1
1989,84.8
1990,102
1991,90.9
1992,60.3
1993,99.2
1994,83.8
1995,96.1
1996,52.9
1997,128.3
1998,122.3
1999,85.5
2000,115.1
2001,41.5
