UF,SP
Cidade,IGUAPE
Nome Posto,IGUAPE
Latitude,-24.7
Longitude,-47.56666666666667
Codigo,2447037
Qtd. Anos,64
Ano,Maxima
1951,53.3
1952,41.6
1953,90.2
1954,48.2
1955,98
1956,67
1957,83
1958,75.8
1959,98.8
1960,124.9
1961,200.4
1962,89.8
1963,170.7
1964,65.1
1965,155.6
1966,116.3
1967,97.1
1968,75.5
1969,116.9
1970,62.5
1971,130.8
1972,137
1973,242
1974,97.5
1975,103.7
1976,154.7
1977,148.5
1978,67.8
1979,305.8
1980,172.6
1981,228.6
1982,84.8
1983,286.2
1984,262.3
1985,82.3
1986,127.6
1987,81
1988,151.5
1989,130.8
1990,133.4
1991,115.2
1992,53.9
1993,82.7
1994,166.6
1995,192.6
1996,168.9
1997,126.2
1998,84.6
1999,295.8
2000,62.5
2001,169.9
2002,124
2003,97.5
2004,135
2005,85.3
2006,91.9
2007,137.6
2008,263.2
2009,147.5
2010,166.1
2011,140.8
2012,112.7
2013,72.1
2014,73.7
