UF,SP
Cidade,BRAGANCA PAULISTA
Nome Posto,BARREIRO
Latitude,-22.95
Longitude,-46.7
Codigo,2246087
Qtd. Anos,47
Ano,Maxima
1971,89.2
1972,32.4
1973,29.5
1974,47.6
1975,70.6
1976,98.8
1977,38.1
1978,18.6
1979,26.5
1980,19.6
1981,18.6
1982,55.4
1983,103.6
1984,68
1985,49.7
1986,37.9
1987,27.1
1988,41.3
1989,31.6
1990,16.4
1991,65.3
1992,75
1993,67.6
1994,86.9
1995,102.3
1996,83.8
1997,74.3
1998,63.2
1999,84.7
2000,61.2
2001,87.1
2002,52.3
2003,129.5
2004,67.3
2005,120
2006,64
2007,55.7
2009,58.9
2010,60
2011,108
2012,55
2013,50
2014,77
2015,83.8
2016,88.7
2017,59.2
2018,80.5
