UF,SP
Cidade,BANANAL
Nome Posto,BANANAL
Latitude,-22.683333333333334
Longitude,-44.31666666666667
Codigo,2244133
Qtd. Anos,79
Ano,Maxima
1937,8.1
1939,74.8
1940,39.8
1941,50
1942,43.1
1943,80
1944,86
1945,58.4
1946,69
1947,55
1948,94.4
1949,59.6
1950,101.9
1951,60.5
1952,75.5
1953,71.4
1954,61
1955,62
1956,98.6
1957,97.6
1958,80
1959,60
1960,64.8
1961,70.2
1962,98
1963,53.4
1964,64.2
1965,56.8
1966,38.4
1967,88.4
1968,76.4
1969,52.3
1970,48
1971,128.4
1972,58.2
1973,74.9
1974,87.1
1975,70.9
1976,81.4
1977,102.5
1978,67.9
1979,75.3
1980,84.3
1981,55.6
1982,71.5
1983,56.3
1984,42.3
1985,70.3
1986,79.9
1987,69
1988,88.4
1989,62.7
1990,92.7
1991,72.2
1992,83.9
1993,58
1994,75.1
1995,85.1
1996,79.8
1997,84.4
1998,72.4
1999,75.1
2000,153.1
2001,68.3
2002,73.5
2003,88.7
2004,67.5
2005,68.6
2006,110
2007,116.4
2008,83.6
2009,60.8
2010,62.9
2011,47.5
2012,81.3
2013,72.9
2014,59.2
2015,84.8
2016,89.4
