UF,SP
Cidade,MOCOCA
Nome Posto,FAZENDA ACUDE
Latitude,-21.433333333333334
Longitude,-46.85
Codigo,2146003
Qtd. Anos,61
Ano,Maxima
1940,52.6
1941,55
1942,57.6
1943,83.5
1944,52.4
1945,144.8
1946,63.3
1947,93.1
1948,68.9
1949,76.6
1950,73.4
1951,61.5
1952,66
1953,46.9
1954,96
1955,85.6
1956,103
1957,70
1958,166.1
1959,126.4
1960,60
1961,89.4
1962,99.4
1963,68.4
1964,66.1
1965,72.5
1966,123
1967,58.9
1968,44.1
1969,65.6
1970,57.6
1971,125.3
1972,66
1973,55.8
1974,104.4
1975,80
1976,78.3
1977,118.7
1978,70.6
1979,61
1980,71
1981,120.3
1982,132.5
1983,71.2
1984,72.1
1985,64.1
1986,75.3
1987,88.7
1988,49.7
1989,58.7
1990,61.3
1991,65.5
1992,85.1
1993,67.6
1994,63.1
1995,93.4
1996,73.9
1997,62.9
1998,58.3
1999,125.5
2000,100
