UF,SP
Cidade,AGUAS DE SANTA BARBARA
Nome Posto,AGUAS DE SANTA BARBARA
Latitude,-22.883333333333333
Longitude,-49.233333333333334
Codigo,2249029
Qtd. Anos,60
Ano,Maxima
1955,52.6
1956,68.3
1957,76.4
1958,71.3
1959,59.4
1960,96.9
1961,55.1
1962,68
1963,123.4
1964,63.2
1965,84.3
1966,145.5
1967,52.1
1968,54.5
1969,93
1970,65.2
1971,77.7
1972,90.1
1973,43.3
1974,52.3
1975,75.3
1976,97.9
1977,101
1978,74.1
1979,73.6
1980,79.7
1981,56.7
1982,68.4
1983,94.5
1984,58.7
1985,108.7
1986,84.2
1987,80.5
1988,89
1989,59.6
1990,62.1
1991,99.8
1992,64.6
1993,63.2
1994,61
1995,73.8
1996,115.5
1997,143.4
1998,60.6
1999,62.5
2000,140
2001,81.2
2002,102.2
2003,90.6
2004,130.7
2005,93.7
2006,77.9
2007,95.3
2008,82
2009,90.9
2010,58.1
2011,118.8
2012,170.6
2013,136.3
2014,90.4
