UF,SP
Cidade,AVAI
Nome Posto,AVAI
Latitude,-22.166666666666668
Longitude,-49.333333333333336
Codigo,2249070
Qtd. Anos,72
Ano,Maxima
1944,36.4
1945,54
1946,49.5
1947,114.4
1948,43.2
1949,57
1950,82.7
1951,66.5
1952,30
1953,36
1954,49
1955,65.5
1956,48
1957,75
1958,60
1959,60
1960,80.4
1961,100
1962,60
1963,63
1964,40
1967,42
1968,80
1970,33.4
1971,84.5
1972,87.6
1973,52.2
1974,120
1975,69.5
1976,85.6
1977,144.5
1978,84.5
1979,85.6
1980,129.5
1981,79.4
1982,91.4
1983,62.1
1984,57.9
1985,83.2
1986,51.2
1987,90.2
1988,56
1989,80.7
1990,78.4
1991,70.4
1992,80.5
1993,110.2
1994,80.9
1995,54.3
1996,40.6
1997,68.2
1998,70.2
1999,62.2
2000,63.4
2001,67.2
2002,97.3
2003,95.2
2004,120.3
2005,60.2
2006,70.3
2007,110.3
2008,68.2
2009,71.2
2010,78.4
2011,80
2012,93.9
2013,130
2014,82.6
2015,92.8
2016,53.5
2017,65.1
2018,64.1
