UF,SP
Cidade,GUAIMBE
Nome Posto,GUAIMBE
Latitude,-21.916666666666668
Longitude,-49.9
Codigo,2149028
Qtd. Anos,64
Ano,Maxima
1946,33.1
1947,69.3
1948,80
1949,65.9
1950,72.2
1951,90.7
1952,60.8
1955,122.4
1959,78
1960,52.8
1961,80.2
1962,85.5
1963,98.8
1964,78.6
1965,85
1966,94.8
1967,70
1968,94.5
1969,85
1970,82.3
1971,114.3
1972,81
1973,107.3
1974,77.1
1975,116.7
1976,72
1977,124.4
1978,71.7
1979,87.3
1980,48.3
1981,61.2
1982,77.9
1983,65.2
1984,55
1985,93
1986,77.6
1987,90.2
1988,82.5
1989,86.4
1990,71.5
1991,73.4
1992,75.3
1993,76.7
1994,85.7
1995,95.3
1996,64
1997,102.7
1998,120.6
1999,73.1
2000,73.3
2001,55.3
2002,60.5
2003,59.3
2004,86.3
2005,87.2
2006,80.3
2007,94.1
2008,74
2009,85
2010,75.5
2011,68.4
2012,88.7
2013,100.9
2014,46.4
