UF,SP
Cidade,DOURADO
Nome Posto,DOURADO
Latitude,-22.133333333333333
Longitude,-48.31666666666667
Codigo,2248009
Qtd. Anos,61
Ano,Maxima
1954,30.7
1955,58.2
1956,78.8
1957,56.1
1958,85.1
1959,63.7
1960,57.1
1961,59.7
1962,100.5
1963,52.1
1964,65.3
1965,100.6
1966,90.1
1967,105.4
1968,57.2
1969,65.6
1970,58.8
1971,95.7
1972,71.5
1973,64.1
1974,100.5
1975,94.3
1976,94.5
1977,76.2
1978,115.5
1979,71.4
1980,93.5
1981,100.5
1982,58.6
1983,104.6
1984,107.8
1985,71.6
1986,70.7
1987,65.2
1988,79.5
1989,70.5
1990,72.5
1991,104.9
1992,55.5
1993,109.7
1994,74.1
1995,112.8
1996,89.5
1997,56.1
1998,81.2
1999,134.1
2000,73.4
2001,61.5
2002,86.6
2003,89.1
2004,110.5
2005,66.7
2006,69.3
2007,66.8
2008,88.3
2009,83.4
2010,66.2
2011,77.4
2012,56.2
2013,117.2
2014,53.3
