UF,SP
Cidade,POTIRENDABA
Nome Posto,POTIRENDABA
Latitude,-21.033333333333335
Longitude,-49.38333333333333
Codigo,2149001
Qtd. Anos,69
Ano,Maxima
1950,89
1951,75.7
1952,58.5
1953,46.4
1954,81.2
1955,61.4
1956,76.1
1957,56.8
1958,73.4
1959,72.6
1960,53.1
1961,59
1962,117
1963,59.8
1964,84.8
1965,112.8
1966,69.2
1967,74.3
1968,46
1969,70.7
1970,55.4
1971,95.7
1972,130.8
1973,66.1
1974,105.4
1975,67.5
1976,67.5
1977,94
1978,132.5
1979,65.2
1980,80.8
1981,72.8
1982,89.4
1983,159.4
1984,105.5
1985,109.2
1986,66.3
1987,41.3
1988,58.2
1989,144
1990,58.5
1991,77.1
1992,98.4
1993,91.2
1994,85.4
1995,79.5
1996,132
1997,85.3
1998,81.5
1999,56
2000,115.7
2001,59
2002,137.5
2003,60.5
2004,92
2005,90
2006,96.3
2007,91.7
2008,61.5
2009,61.5
2010,63.6
2011,94.2
2012,79.2
2013,101.2
2014,101.3
2015,60.5
2016,78.8
2017,62.3
2018,61.2
