UF,SP
Cidade,COTIA
Nome Posto,CACHOEIRA DA GRACA
Latitude,-23.65
Longitude,-46.95
Codigo,2346052
Qtd. Anos,84
Ano,Maxima
1935,67.6
1936,60
1937,56.3
1938,88.8
1939,48
1940,93
1941,56
1942,48
1943,56.9
1944,70.1
1945,66.7
1946,58.4
1947,76
1948,56.5
1949,70.4
1950,54.3
1951,45
1952,64.5
1953,76
1954,41.7
1955,57
1956,76.3
1957,70
1958,74.3
1959,66.6
1960,110.1
1961,65.5
1962,75.6
1963,51.4
1964,67.9
1965,77.8
1966,50.7
1967,52.7
1968,74
1969,119.6
1970,44.5
1971,55.4
1972,98
1973,76.5
1974,71.1
1975,94.2
1976,85.6
1977,53.8
1978,98.9
1979,41.4
1980,54.3
1981,55.2
1982,76.1
1983,71.2
1984,80
1985,41.6
1986,58.3
1987,72.2
1988,71.2
1989,73.7
1990,43
1991,71.3
1992,71.4
1993,47
1994,88
1995,79.6
1996,54.5
1997,56.5
1998,58.3
1999,44.9
2000,45.1
2001,93.6
2002,70.1
2003,57.5
2004,51
2005,135.7
2006,56.6
2007,57.1
2008,78.6
2009,91
2010,80.6
2011,57
2012,106
2013,68
2014,56
2015,64.4
2016,159.9
2017,65
2018,36.6
