UF,SP
Cidade,PENAPOLIS
Nome Posto,PENAPOLIS
Latitude,-21.433333333333334
Longitude,-50.06666666666667
Codigo,2150022
Qtd. Anos,76
Ano,Maxima
1939,61.7
1940,96.8
1941,83.7
1942,75.3
1943,56.3
1944,56.3
1945,60.5
1946,60.5
1947,50.4
1948,78.5
1949,73.3
1950,65.3
1951,65.2
1952,90.5
1953,85.6
1954,93.4
1955,56.2
1956,78.3
1957,52
1958,136
1959,70.4
1960,108
1961,62.8
1962,114
1963,82
1964,80.6
1965,106.2
1966,96.6
1967,133.7
1968,92
1969,74
1970,83.3
1971,50.3
1972,53.4
1973,47.5
1974,70.5
1975,93.8
1976,80.6
1977,159.4
1978,50.7
1979,71.3
1980,70.8
1981,110.3
1982,77.1
1983,83
1984,60
1985,49.2
1986,50.8
1987,55
1988,99.9
1989,77.9
1990,89.3
1991,105.3
1992,161.5
1993,76.4
1994,62.6
1995,85.8
1996,86.9
1997,112.1
1998,87.5
1999,106.2
2000,79.3
2001,104.4
2002,112
2003,101.7
2004,65
2005,91.3
2006,96
2007,75.8
2008,81.7
2009,85.7
2010,51.5
2011,100.8
2012,98.6
2013,93
2014,56.3
