UF,SP
Cidade,LARANJAL PAULISTA
Nome Posto,LARANJAL PAULISTA
Latitude,-23.025277777777777
Longitude,-47.81805555555556
Codigo,2347054
Qtd. Anos,52
Ano,Maxima
1968,54.5
1969,49
1970,83.1
1971,86.4
1972,69.2
1973,49
1974,83.4
1975,72
1976,78
1977,84.5
1978,66.4
1979,41.1
1980,42.5
1981,56.2
1982,94.9
1983,151.3
1984,105
1985,64.2
1986,55.8
1987,63.6
1988,53.5
1989,83.5
1990,90.8
1991,129.3
1992,70.2
1993,100.9
1994,150.3
1995,141.1
1996,73.5
1997,81.2
1998,74.8
1999,55.2
2000,61.2
2001,47.3
2002,64.5
2003,76.9
2004,70.2
2005,124.8
2006,46.4
2007,56.2
2008,51.5
2009,64.4
2010,80.3
2011,83
2012,92.6
2013,150.1
2014,48.7
2015,60
2016,71.7
2017,76.1
2018,51.1
2019,47.3
