UF,SP
Cidade,DESCALVADO
Nome Posto,DESCALVADO
Latitude,-21.933333333333334
Longitude,-47.61666666666667
Codigo,2147039
Qtd. Anos,53
Ano,Maxima
1936,65.3
1937,82.5
1938,90
1939,99.4
1940,52
1941,60.6
1942,80.3
1943,65.3
1944,68.8
1945,64.5
1946,92.9
1947,84.2
1948,48.5
1949,64.8
1950,58.2
1951,116.2
1952,52.7
1953,62.3
1954,61.9
1955,78.3
1956,49
1957,60.8
1958,60.6
1959,77
1960,96
1961,57.9
1962,91.2
1963,100.4
1964,85
1965,103.2
1966,75.4
1967,67
1968,40
1969,80.5
1970,142.6
1971,70.5
1984,48.4
1985,79.1
1986,91.3
1987,103.3
1988,61.5
1989,84.1
1990,190
1991,84
1992,83.6
1993,79.7
1994,71
1995,94
1996,92.2
1997,79.5
1998,108.8
1999,121.9
2000,120
