UF,SP
Cidade,BIRIGUI
Nome Posto,FAZENDA TRES MARIAS
Latitude,-21.333333333333332
Longitude,-50.36666666666667
Codigo,2150016
Qtd. Anos,60
Ano,Maxima
1939,28
1940,52.6
1941,56
1942,78.9
1943,62.5
1945,60.8
1946,63.2
1957,69.3
1958,132.4
1959,104.1
1960,77.4
1961,83.7
1962,93.3
1963,45.8
1964,89.1
1965,78.1
1966,90.7
1967,71.7
1968,73
1969,65
1970,96.3
1971,64
1972,72.3
1973,73.9
1974,72.9
1975,62.8
1976,71.6
1977,94.4
1978,63.4
1979,83.5
1980,94.3
1981,50.3
1982,96
1983,68.2
1984,56.5
1985,69.5
1986,84.8
1987,95
1988,131.4
1989,72.5
1990,58
1991,71
1992,72.4
1993,54.5
1994,93.6
1995,46.7
1996,63.9
1997,101.3
1998,113.5
1999,140.2
2000,61.8
2010,45.7
2011,87.7
2012,177.5
2013,83.1
2014,65.5
2015,82.2
2016,103
2017,86.4
2018,57.7
