UF,SP
Cidade,MARILIA
Nome Posto,DIRCEU
Latitude,-22.133333333333333
Longitude,-49.916666666666664
Codigo,2249062
Qtd. Anos,43
Ano,Maxima
1972,87.7
1973,52.4
1974,97.6
1975,55.2
1976,98.1
1977,238.1
1978,73.2
1979,72.3
1980,48.5
1981,83
1982,133
1983,98.4
1984,64.7
1985,92.7
1986,74.5
1987,121.1
1988,148.9
1989,109.1
1990,89
1991,78.5
1992,61.3
1993,78
1994,83.7
1995,57.8
1996,71
1997,137.6
1998,54.3
1999,71.8
2000,85.6
2001,76.3
2002,53.2
2003,50.1
2004,64.8
2005,83
2006,93.3
2007,101.6
2008,91.1
2009,120.7
2010,70.4
2011,65.8
2012,115.2
2013,61
2014,87.3
