UF,SP
Cidade,ARAMINA
Nome Posto,CANINDE
Latitude,-20.166666666666668
Longitude,-47.833333333333336
Codigo,2047065
Qtd. Anos,58
Ano,Maxima
1942,58.5
1943,70.2
1944,65.2
1945,79.5
1946,84.8
1948,50
1949,61.8
1950,89.3
1951,70
1952,81.6
1953,68.2
1954,55.4
1955,71.3
1956,85.8
1957,58.9
1958,87.8
1959,84.5
1960,115.2
1961,55.7
1962,77.8
1963,75.4
1964,70.2
1965,80.5
1966,113.2
1967,77.3
1968,70.5
1969,46.3
1970,65.4
1971,90.4
1972,67.5
1973,134.8
1974,81.5
1975,71.6
1976,86.4
1977,63.6
1978,90.3
1979,69.3
1980,75.7
1981,113
1982,78.1
1983,123.5
1984,102.7
1985,78.9
1986,84.5
1987,100
1988,83
1989,154.4
1990,73.7
1991,165.6
1992,89.3
1993,97.4
1994,100.8
1995,144
1996,82.2
1997,165.4
1998,112
1999,70.6
2000,90.2
