UF,SP
Cidade,CANANEIA
Nome Posto,ARIRI
Latitude,-25.216666666666665
Longitude,-48.03333333333333
Codigo,2548011
Qtd. Anos,58
Ano,Maxima
1941,131.1
1942,91
1943,92
1944,65.1
1945,104.9
1946,347.4
1947,278.3
1948,228.3
1949,205.5
1950,186.5
1951,201.1
1952,116.2
1953,96.8
1954,140.2
1955,141.2
1956,180.1
1957,102.9
1958,277.2
1959,59.1
1960,210.3
1961,98.5
1962,125.5
1963,257.2
1964,80.4
1965,188.6
1966,213.1
1967,202.6
1968,100.5
1969,170.6
1970,109
1971,121.3
1972,150
1973,131.9
1974,291.2
1975,276.9
1976,222.7
1977,188.8
1978,119.1
1979,217.7
1980,320.8
1981,206.1
1982,117.1
1983,133.7
1984,161.3
1985,64.8
1986,108.2
1987,117.5
1988,56.7
1989,201
1990,151.7
1991,143.2
1992,74.8
1993,157.1
1994,82.5
1995,310.7
1996,165.5
1997,175.1
1998,151
