UF,SP
Cidade,PALMEIRA D'OESTE
Nome Posto,PALMEIRA D'OESTE
Latitude,-20.416666666666668
Longitude,-50.766666666666666
Codigo,2050012
Qtd. Anos,45
Ano,Maxima
1970,56.8
1971,59.2
1972,89.5
1973,164.1
1974,76.9
1975,103.2
1976,81.5
1977,110.4
1978,110.7
1979,90.7
1980,63.4
1981,113.6
1982,61.2
1983,102.3
1984,75.8
1985,117.5
1986,66.2
1987,80.6
1988,62.9
1989,90.2
1990,94.7
1991,73.2
1992,116
1993,77
1994,74.2
1995,88.2
1996,145.2
1997,91
1998,98.1
1999,88.2
2000,99.4
2001,88.3
2002,80.6
2003,79.1
2004,88.3
2005,110.4
2006,118.4
2007,148.3
2008,88.4
2009,87.9
2010,69.8
2011,73.4
2012,88.3
2013,65
2014,114.3
