UF,SP
Cidade,SAO PEDRO DO TURVO
Nome Posto,AREIA BRANCA
Latitude,-22.583333333333332
Longitude,-49.81666666666667
Codigo,2249060
Qtd. Anos,43
Ano,Maxima
1972,116.3
1973,42
1974,151.7
1975,123.6
1976,61.7
1977,94.5
1978,61.4
1979,73.5
1980,91.3
1981,89.5
1982,85.4
1983,155.3
1984,58.5
1985,92.2
1986,74.3
1987,72
1988,59.7
1989,69.2
1990,62.5
1991,114.7
1992,72.9
1993,62.3
1994,75.3
1995,117.7
1996,63.5
1997,125.6
1998,74.5
1999,85.8
2000,96
2001,115.9
2002,100.5
2003,55.4
2004,94.9
2005,77
2006,122.7
2007,50
2008,55
2009,110.1
2010,84.1
2011,70.5
2012,100.1
2013,138.4
2014,110.2
