UF,SP
Cidade,CANANEIA
Nome Posto,ESTEIRO DO MORRO
Latitude,-24.791666666666668
Longitude,-47.89055555555556
Codigo,2447074
Qtd. Anos,40
Ano,Maxima
1980,70.3
1981,129
1982,95.9
1983,308.5
1984,97.1
1985,103.9
1986,167.4
1987,78.5
1988,128.6
1989,187.3
1990,231.5
1991,192.7
1992,99.5
1993,64.2
1994,64.2
1995,46.8
1996,52.7
1997,76.6
1998,98.7
1999,66.5
2000,55.2
2001,128.4
2002,102.8
2003,58.5
2004,66.4
2005,95.6
2006,82.3
2007,98.9
2008,88.9
2009,98.9
2010,72.3
2011,92.3
2012,103.5
2013,81.2
2014,65.6
2015,66.5
2016,59.2
2017,122.4
2018,98.4
2019,99.8
