UF,SP
Cidade,SANTA ALBERTINA
Nome Posto,SANTA ALBERTINA
Latitude,-20.033333333333335
Longitude,-50.733333333333334
Codigo,2050001
Qtd. Anos,56
Ano,Maxima
1959,77
1960,81.2
1961,80.1
1962,80.1
1963,70
1964,57
1965,82
1966,119.5
1967,58.5
1968,60.5
1969,10
1970,122.5
1971,68.9
1972,91.1
1973,89.4
1974,95.6
1975,93.5
1976,86.9
1977,79.1
1978,73.5
1979,96.5
1980,81.8
1981,67.5
1982,88.3
1983,103.7
1984,92.6
1985,63.2
1986,99.2
1987,97.8
1988,116.6
1989,89.4
1990,82.7
1991,77.9
1992,69.6
1993,71.9
1994,116.2
1995,48.2
1996,120.8
1997,165
1998,36.2
1999,88.5
2000,71.9
2001,131.1
2002,117.9
2003,69.2
2004,55.5
2005,101.3
2006,71.8
2007,111.7
2008,65.4
2009,75.1
2010,64.5
2011,84.9
2012,84.7
2013,66.2
2014,91.5
