UF,SP
Cidade,MACEDONIA
Nome Posto,MACEDONIA
Latitude,-20.15
Longitude,-50.2
Codigo,2050004
Qtd. Anos,56
Ano,Maxima
1959,80.1
1960,52
1961,83.2
1962,46.8
1963,98.3
1964,67
1965,95
1966,86.9
1967,54.7
1968,78.6
1969,91
1970,54.5
1971,57.8
1972,86.7
1973,100.6
1974,90.7
1975,90.9
1976,79.7
1977,68.6
1978,124.6
1979,126.4
1980,164.9
1981,76.9
1982,72.7
1983,93.2
1984,65.7
1985,64.8
1986,76.7
1987,90.8
1988,96.7
1989,68.1
1990,57.3
1991,83.6
1992,63.3
1993,110.6
1994,63.5
1995,86.5
1996,70
1997,52.1
1998,63.7
1999,100
2000,122.3
2001,100
2002,64.5
2003,140
2004,104.1
2005,106.1
2006,61.4
2007,85.6
2008,80.5
2009,108.9
2010,62.9
2011,135.2
2012,85.7
2013,71.3
2014,74.1
