UF,SP
Cidade,ECHAPORA
Nome Posto,ECHAPORA
Latitude,-22.433333333333334
Longitude,-50.21666666666667
Codigo,2250013
Qtd. Anos,72
Ano,Maxima
1946,50.2
1947,118.5
1948,82.1
1949,92.1
1950,77.8
1951,130.4
1952,54
1953,58.2
1954,98
1955,66
1956,90.4
1957,131
1958,101
1959,59.5
1960,83.5
1961,51
1962,74
1963,71
1964,60
1965,65
1966,63
1967,56
1968,86
1969,120
1970,220
1971,76.2
1972,153.7
1973,65.6
1974,84.1
1975,66.7
1976,85.6
1977,125.4
1978,61.6
1979,69.2
1980,97.3
1981,128.2
1982,81.4
1983,91.5
1984,97.4
1985,78.4
1986,63
1987,60.3
1988,87
1989,54.4
1990,125.9
1991,94.2
1992,80.2
1993,73.5
1994,94
1995,108.2
1996,66.5
1997,65.5
1998,73.2
1999,100.5
2000,82.1
2001,79
2002,58.1
2003,54.5
2004,80
2005,117
2006,98
2007,111.5
2009,120
2010,60
2011,76.2
2012,98.8
2013,86.5
2014,92.1
2015,74
2016,77.6
2017,110
2018,62.5
