UF,SP
Cidade,MOGI-MIRIM
Nome Posto,HORTO FLORESTAL
Latitude,-22.45
Longitude,-46.95
Codigo,2246012
Qtd. Anos,44
Ano,Maxima
1941,85.5
1942,74.1
1943,94.6
1944,51.2
1945,67
1962,71.2
1963,61.2
1964,75.9
1965,91.8
1966,60.2
1967,70.2
1968,61.3
1969,64.5
1970,141.4
1971,41.7
1972,72.7
1973,80.7
1974,53.1
1975,91.4
1976,82.7
1977,98.4
1978,56.5
1979,91.5
1980,81.2
1981,69.7
1982,150.6
1983,80.8
1984,60.9
1985,89.7
1986,102.8
1987,66.6
1988,80.8
1989,130.9
1990,51.1
1991,73.4
1992,73.9
1993,55.6
1994,124.6
1995,86.7
1996,91.3
1997,98.2
1998,48.4
1999,104.4
2000,73.6
