UF,SP
Cidade,GALIA
Nome Posto,FAZENDA RECREIO
Latitude,-22.416666666666668
Longitude,-49.666666666666664
Codigo,2249021
Qtd. Anos,50
Ano,Maxima
1951,50.3
1952,113
1953,130
1954,76
1955,62
1956,74
1957,73
1958,108
1959,69
1960,86.8
1961,87.5
1962,96
1963,63.2
1964,101
1965,77.6
1966,91
1967,59
1968,51
1969,68.5
1970,103.5
1971,121
1972,146.3
1973,65.1
1974,57.8
1975,62.5
1976,88.9
1977,151.9
1978,98.8
1979,100.6
1980,53.5
1981,77.7
1982,91.8
1983,108
1984,71.3
1985,77.6
1986,77.5
1987,106.4
1988,94
1989,80.4
1990,60
1991,82
1992,83.5
1993,74.4
1994,81.9
1995,85.2
1996,53.9
1997,70.6
1998,81.2
1999,87.6
2000,81.8
