UF,SP
Cidade,NUPORANGA
Nome Posto,USINA DOURADOS (CPFL)
Latitude,-20.65
Longitude,-47.68333333333333
Codigo,2047021
Qtd. Anos,70
Ano,Maxima
1931,60
1932,30.2
1936,73.3
1937,72
1938,65.2
1939,62
1940,78.2
1941,68.2
1942,61.6
1943,63.4
1944,75.8
1945,58
1946,112.2
1947,80.8
1948,55.3
1949,75.7
1950,84.2
1951,76.7
1952,75
1953,49
1954,67
1955,67.5
1956,70
1957,60
1958,85.3
1959,74.3
1960,77.5
1961,100.4
1962,53.9
1963,83
1964,85.3
1965,86.1
1966,79.3
1967,58.3
1968,58.3
1969,59.2
1970,68.4
1971,71.4
1972,96.2
1973,60.1
1974,69.8
1975,48.2
1976,87.7
1977,85
1978,73
1979,88.5
1980,77.7
1981,123.5
1982,79.1
1983,94
1984,60.7
1985,96.7
1986,63
1987,85.6
1988,74.3
1989,58
1990,108.8
1991,87.7
1992,73
1993,79
1994,77.6
1995,85
1996,84.6
1997,97.2
1998,67.2
1999,85.4
2000,86
2001,99.6
2002,84.8
2003,56.2
