UF,SP
Cidade,PIEDADE
Nome Posto,SITIO FRUTOLANDIA
Latitude,-23.75
Longitude,-47.483333333333334
Codigo,2347048
Qtd. Anos,44
Ano,Maxima
1971,30.7
1972,87.4
1973,68.8
1974,132
1975,96.2
1976,74.8
1977,149.4
1978,83.4
1979,78.3
1980,87.5
1981,41.3
1982,69.9
1983,87.5
1984,77.2
1985,52.7
1986,59.6
1987,72.8
1988,92.6
1989,97.3
1990,45.5
1991,74.1
1992,78.1
1993,115.1
1994,52
1995,66.5
1996,75.7
1997,71.2
1998,73.1
1999,60.5
2000,90.5
2001,109.5
2002,60.1
2003,63.8
2004,116.4
2005,105.4
2006,85.1
2007,47.5
2008,80
2009,72.5
2010,93
2011,58
2012,115
2013,97.5
2014,63
