UF,SP
Cidade,SAO JOSE DOS CAMPOS
Nome Posto,PARARANGABA
Latitude,-23.183333333333334
Longitude,-45.8
Codigo,2345164
Qtd. Anos,55
Ano,Maxima
1960,80
1961,57.3
1962,61.2
1963,45.5
1964,41.2
1965,57.9
1966,64.2
1967,49.5
1968,54.2
1969,100.2
1970,106.8
1971,59.3
1972,57.9
1973,123.4
1974,77.3
1975,56.1
1976,68.8
1977,66.4
1978,61.1
1979,65.7
1980,40.5
1981,52.1
1982,117.6
1983,65.3
1984,89.2
1985,44.2
1986,62.5
1987,71.7
1988,57.3
1989,59
1990,52.2
1991,123.1
1992,40.9
1993,51.3
1994,104.6
1995,69.5
1996,90.7
1997,70
1998,78.4
1999,68.2
2000,78.1
2001,64
2002,54.8
2003,69
2004,62.4
2005,80
2006,62.8
2007,64
2008,79.6
2009,77.9
2010,129
2011,73.5
2012,83.9
2013,58.2
2014,60
