UF,SP
Cidade,ITAPOLIS
Nome Posto,ITAPOLIS
Latitude,-21.583333333333332
Longitude,-48.81666666666667
Codigo,2148031
Qtd. Anos,45
Ano,Maxima
1970,58.6
1971,47.8
1972,79.4
1973,99.2
1974,79.6
1975,61.3
1976,86.8
1977,98.8
1978,85.8
1979,60.2
1980,95.2
1981,65.1
1982,95.4
1983,112.5
1984,60.3
1985,81.2
1986,91.9
1987,103.8
1988,94.5
1989,86.8
1990,108.8
1991,86.5
1992,84.4
1993,136.1
1994,93.5
1995,67.2
1996,55.7
1997,77.3
1998,77.9
1999,74.8
2000,102.5
2001,70.1
2002,74.3
2003,172.7
2004,123.9
2005,74.6
2006,88.2
2007,132.4
2008,99.9
2009,75.4
2010,48.3
2011,92.1
2012,61.7
2013,98.6
2014,90
