UF,SP
Cidade,SANTA GERTRUDES
Nome Posto,SANTA GERTRUDES
Latitude,-22.483333333333334
Longitude,-47.516666666666666
Codigo,2247022
Qtd. Anos,77
Ano,Maxima
1941,84
1942,71.8
1943,70.5
1944,86.5
1945,78.2
1946,69
1947,84.3
1948,63
1949,107
1950,77.5
1951,70
1952,82.8
1953,91
1954,104.5
1955,125.1
1956,61
1957,72.8
1958,75.8
1959,68
1960,56.5
1961,58
1962,62.5
1963,62.6
1964,60.5
1965,60.1
1966,58.6
1967,64
1968,35.7
1969,66
1970,95.8
1971,71.3
1972,70
1973,72.9
1974,81
1975,71.3
1976,81.1
1977,58.3
1978,68.8
1979,51.9
1980,87.1
1981,95.7
1982,115.7
1983,166.4
1984,66.1
1985,75.2
1986,70.3
1987,82.8
1988,68.8
1989,93.9
1990,70.6
1991,90
1992,76
1993,72.9
1994,74.1
1995,97.3
1996,81.8
1997,110.2
1998,72.4
1999,95.1
2000,62.3
2001,93.3
2002,62
2003,76.7
2004,52.1
2005,96.5
2007,86
2008,58.2
2009,148.2
2010,61.2
2011,57.3
2012,138.2
2013,111.1
2014,80.7
2015,80
2016,168
2017,69.3
2018,58
