UF,SP
Cidade,SAO PAULO
Nome Posto,PARELHEIROS
Latitude,-23.833333333333332
Longitude,-46.733333333333334
Codigo,2346345
Qtd. Anos,43
Ano,Maxima
1972,96.3
1973,103.5
1974,61.1
1975,80.6
1976,235.3
1977,81.3
1978,109.7
1979,92.5
1980,102.9
1981,53.8
1982,70.8
1983,105.8
1984,54.5
1985,75.2
1986,102.7
1987,83.1
1988,62.3
1989,60.4
1990,54.5
1991,55.2
1992,74.3
1993,143.5
1994,86.6
1995,57.6
1996,164.2
1997,90.9
1998,61.2
1999,75.7
2000,56.7
2001,69.7
2002,55.7
2003,41.3
2004,63.1
2005,123.3
2006,66.2
2007,77.3
2008,78.4
2009,74.1
2010,68.4
2011,71
2012,93
2013,56.1
2014,65.6
