UF,SP
Cidade,SAO PAULO
Nome Posto,NOSSA SENHORA DO O
Latitude,-23.466666666666665
Longitude,-46.71666666666667
Codigo,2346036
Qtd. Anos,51
Ano,Maxima
1937,71.9
1938,61.8
1939,51.7
1957,105.4
1958,82.4
1959,83.7
1960,80.8
1961,67.2
1962,88
1963,125.4
1964,78.4
1965,69.9
1966,110.9
1967,53.3
1968,115.6
1969,58.6
1970,102.3
1971,66.3
1972,69.4
1973,133.1
1974,102.7
1975,92
1976,70.4
1977,49.8
1978,80.2
1979,50.8
1980,36.1
1981,59.1
1982,75.2
1983,132.4
1984,45.9
1985,57.8
1986,62
1987,130.7
1988,79.8
1989,88.8
1990,106.7
1991,94.1
1992,93.3
1993,72.8
1994,85.5
1995,115.5
1996,56.1
1998,38.3
2001,61.2
2002,111
2003,77.3
2004,68.9
2005,65.8
2007,47
2008,100.4
