UF,SP
Cidade,SANTO ANTONIO DO PINHAL
Nome Posto,ZE DA ROSA
Latitude,-22.766666666666666
Longitude,-45.7
Codigo,2245029
Qtd. Anos,72
Ano,Maxima
1943,53.4
1944,49.1
1945,171.9
1946,59.1
1947,70.6
1948,48.6
1949,89.3
1950,70.5
1951,75.2
1952,70.1
1953,77.7
1954,76.6
1955,45.3
1956,59.3
1957,107.3
1958,82
1959,57
1960,88
1961,99
1962,72
1963,61.3
1964,57.3
1965,89.3
1966,90.3
1967,102.6
1968,60.3
1969,70.2
1970,65.8
1971,65.2
1972,102.6
1973,100.5
1974,51.5
1975,74.2
1976,110
1977,65.6
1978,130
1979,67.6
1980,55.4
1981,130.4
1982,190.6
1983,87.6
1984,92.8
1985,72.4
1986,91.6
1987,150.9
1988,107.8
1989,93.8
1990,85.3
1991,95.3
1992,64.9
1993,106.7
1994,109.5
1995,180.4
1996,99.6
1997,81.9
1998,54.7
1999,173.5
2000,60.8
2001,110.9
2002,110.7
2003,62.7
2004,85.7
2005,120.6
2006,97.3
2007,79.6
2008,91.3
2009,75.4
2010,51.6
2011,75.2
2012,64.9
2013,92.3
2014,62.9
