UF,SP
Cidade,IBITINGA
Nome Posto,SITIO ESPERANCA
Latitude,-21.816666666666666
Longitude,-48.8
Codigo,2148044
Qtd. Anos,69
Ano,Maxima
1943,40.7
1944,195
1945,72.1
1946,57.2
1947,79.5
1948,34.9
1949,74.2
1950,67.3
1951,113.2
1952,98.4
1953,55.2
1954,66.9
1955,49.4
1956,70
1957,78.2
1958,55.3
1959,70.2
1960,63.1
1961,55.2
1962,93.1
1963,43.7
1966,50.7
1968,84.2
1969,63
1970,74
1971,64
1972,63.7
1973,100
1974,71.5
1975,89.9
1976,71.2
1977,87.9
1978,78.9
1979,90.9
1980,88.9
1981,82.3
1982,101.8
1983,91.2
1984,86
1985,84.3
1986,72.1
1987,57
1988,67.5
1989,176.3
1990,80.9
1991,55.5
1992,92.3
1993,189.7
1994,90.6
1995,80.8
1996,62.9
1997,65.9
1998,86.9
1999,136.9
2000,145.7
2001,85.5
2002,130.3
2003,110.8
2004,130.2
2005,55.6
2006,85.9
2007,92.1
2008,80.8
2009,89.9
2010,168.2
2011,59.9
2012,98.4
2013,86.3
2014,97.2
