UF,SP
Cidade,ANHEMBI
Nome Posto,FAZENDA DO BARREIRO RICO
Latitude,-22.683333333333334
Longitude,-48.11666666666667
Codigo,2248025
Qtd. Anos,76
Ano,Maxima
1939,67.7
1940,91.6
1941,62.2
1942,61
1943,56
1944,76.2
1945,87.3
1946,63.8
1947,73.3
1948,100.4
1949,84
1950,63.7
1951,106
1952,66.2
1953,88
1954,77.4
1955,92
1956,70.7
1957,61
1958,115.4
1959,97
1960,196.5
1961,69.8
1962,58.8
1963,59
1964,63.6
1965,93.5
1966,102.8
1967,91.3
1968,62
1969,95.3
1970,62.7
1971,73.9
1972,65.5
1973,85.3
1974,63.2
1975,73
1976,68.1
1977,56.1
1978,73.6
1979,77.7
1980,86.8
1981,67.8
1982,76.8
1983,65.5
1984,57.1
1985,73.1
1986,56.5
1987,71.6
1988,134
1989,85.2
1990,95.9
1991,99.2
1992,56.8
1993,65
1994,58.7
1995,108.9
1996,66.1
1997,68.3
1998,75.3
1999,80.8
2000,85.2
2001,57.7
2002,80
2003,102.8
2004,73.7
2005,130.4
2006,80.9
2007,93.6
2008,45.2
2009,54.2
2010,57.3
2011,88.2
2012,58.4
2013,59.5
2014,46.1
