UF,SP
Cidade,CAMPINA DO MONTE ALEGRE
Nome Posto,UHE JURUMIRIM CAMPINA DO MONTE ALEGRE
Latitude,-23.592777777777776
Longitude,-48.49138888888889
Codigo,2348034
Qtd. Anos,69
Ano,Maxima
1943,68
1944,42.2
1945,89.5
1946,82.1
1947,78.8
1948,63.2
1949,96.2
1950,57.8
1951,102.1
1952,49
1953,68
1954,90.4
1955,85
1956,66
1957,98.6
1958,52.5
1959,49.4
1960,87.2
1961,64.8
1962,61.4
1963,59.8
1964,76
1965,73.6
1966,102.8
1967,79.6
1968,53.5
1969,44.2
1970,71.8
1971,47.8
1972,61.2
1973,89
1974,81.2
1975,116.4
1976,113
1977,99.4
1978,85.6
1979,71.8
1980,51.4
1981,69
1982,58
1983,70
1984,58.2
1985,69.2
1986,105.6
1987,61.5
1988,92.4
1989,59.2
1990,100.5
1991,88.8
1992,98.7
1993,65.2
1994,88.1
1995,52.3
1996,60.1
1997,96.2
1998,96.2
1999,127.9
2000,57.3
2001,53.9
2002,82.7
2003,58.7
2004,135.8
2005,86.2
2006,69.4
2007,70.7
2008,80.6
2009,112.6
2010,68.6
2012,156
