UF,SP
Cidade,DOURADO
Nome Posto,FAZENDA SAO PEDRO
Latitude,-22.1
Longitude,-48.3
Codigo,2248008
Qtd. Anos,59
Ano,Maxima
1941,135
1942,94.4
1943,71.5
1944,38
1945,100.4
1946,68.2
1947,80.6
1948,60.3
1949,124.9
1950,78.7
1951,80.1
1952,80.5
1953,87.7
1954,71
1955,61.7
1956,67.4
1957,62.1
1958,79.3
1959,130.3
1960,82.6
1961,78.4
1962,98.2
1963,75.2
1964,74.4
1965,90.4
1966,56.2
1967,80.7
1968,55.4
1969,72.5
1970,163.1
1971,71
1972,93.8
1973,73.5
1974,103
1975,94.2
1976,91.7
1977,80.5
1978,91
1979,65
1980,97.5
1981,98.3
1982,107.1
1983,103.3
1984,60
1985,71
1986,72
1987,65.6
1988,87.3
1989,68
1990,73.4
1991,95.8
1992,400.5
1993,90.9
1994,85.5
1995,63.6
1996,156.7
1997,67.6
1998,87.5
1999,98.6
