UF,SP
Cidade,SAO JOSE DO BARREIRO
Nome Posto,SAO JOSE DO BARREIRO
Latitude,-22.644166666666667
Longitude,-44.58111111111111
Codigo,2244100
Qtd. Anos,40
Ano,Maxima
1965,51.2
1966,103.6
1967,57.6
1968,88
1969,84.2
1970,63.4
1971,84.6
1972,59.2
1973,65.2
1974,86.4
1975,88.6
1976,56.4
1977,84.2
1978,122.6
1979,72.6
1980,87.4
1993,56.4
1994,67.4
1995,47.2
1996,92.2
1997,61.6
1998,98.6
1999,106.7
2000,95.6
2001,105.2
2002,92.3
2003,87.6
2004,126.6
2005,59.4
2006,62.4
2007,48.9
2008,46.5
2009,48.2
2010,40.5
2011,39.8
2012,39.8
2013,39.1
2014,48.9
2015,72.9
2016,59.2
