UF,SP
Cidade,SERTAOZINHO
Nome Posto,USINA SAO FRANCISCO
Latitude,-21.183333333333334
Longitude,-48.11666666666667
Codigo,2148007
Qtd. Anos,48
Ano,Maxima
1954,92.5
1956,55.6
1957,71
1970,75.4
1971,65.5
1972,77.2
1973,85.3
1974,85.1
1975,103.5
1976,80
1977,60
1978,96.5
1979,137.5
1980,90.8
1981,92.5
1982,118.3
1983,110
1984,55.2
1985,99.4
1986,182.3
1987,58.6
1988,94.6
1989,84.8
1990,49.6
1991,96.9
1992,70
1993,106.7
1994,55.1
1995,88
1996,84.7
1997,89
1998,59.2
1999,71.3
2000,151.9
2001,82.6
2002,70.3
2003,119.4
2004,83
2005,63.3
2006,135.6
2007,109.6
2008,102.9
2009,71.3
2010,131.1
2011,112.3
2012,89.4
2013,84
2014,34
