UF,SP
Cidade,LUCELIA
Nome Posto,LUCELIA
Latitude,-21.733333333333334
Longitude,-51.016666666666666
Codigo,2151039
Qtd. Anos,65
Ano,Maxima
1944,41
1945,44.2
1946,82
1947,82
1958,65
1959,74
1960,87
1961,86
1962,63.6
1963,99
1964,79.8
1965,89.4
1966,89.4
1967,99.4
1968,69
1969,84
1970,93.5
1971,80.3
1972,121.8
1973,68.5
1974,84
1975,80.2
1976,136
1977,99.9
1978,88
1979,56.4
1980,69.1
1981,65.7
1982,168.2
1983,75.4
1984,122.5
1985,57.1
1986,127.7
1987,87.5
1988,64.3
1989,60.4
1990,63.3
1991,77.8
1992,67.8
1993,105
1994,103.8
1995,104.9
1996,73.2
1997,85.9
1998,89.2
1999,67.2
2000,56
2001,69.7
2002,66
2003,70.2
2004,110
2005,99.3
2006,133
2007,64.3
2008,45.7
2009,178.9
2010,99
2011,79.7
2012,130.3
2013,176.3
2014,70.5
2015,115.7
2016,76.8
2017,98.9
2018,64.7
