UF,SP
Cidade,JAGUARIUNA
Nome Posto,FAZENDA DA BARRA
Latitude,-22.666666666666668
Longitude,-46.96666666666667
Codigo,2246021
Qtd. Anos,77
Ano,Maxima
1942,48.3
1943,52.5
1944,43.4
1945,59.3
1946,45.2
1947,50.8
1948,64.9
1949,51.6
1950,93.2
1951,55.6
1952,41.8
1953,42.4
1954,58.2
1955,93.2
1956,74.3
1957,90.3
1958,61.7
1959,57.5
1960,67
1961,47
1962,76
1963,83
1964,62
1965,66.5
1966,75.5
1967,66.3
1968,68.3
1969,56.8
1970,113.5
1971,45.5
1972,61
1973,58.4
1974,73.1
1975,82.4
1976,97.6
1977,64.7
1978,76.7
1979,50
1980,62.7
1981,74.5
1982,85.3
1983,73.4
1984,102.7
1985,65
1986,62.7
1987,105.3
1988,83
1989,57.5
1990,95.6
1991,122.5
1992,71.1
1993,67.5
1994,94.8
1995,46.4
1996,94.2
1997,50.8
1998,79
1999,140.1
2000,169
2001,102.3
2002,96.3
2003,90.5
2004,63
2005,128.1
2006,102.7
2007,102.7
2008,78.3
2009,65
2010,60.7
2011,89.5
2012,91
2013,46.1
2014,78
2015,92
2016,57
2017,70
2018,35.5
