UF,SP
Cidade,SANTA CRUZ DO RIO PARDO
Nome Posto,SANTA CRUZ DO RIO PARDO
Latitude,-22.9
Longitude,-49.61666666666667
Codigo,2249032
Qtd. Anos,61
Ano,Maxima
1939,72.5
1955,85.4
1956,76.4
1957,117
1958,61.8
1959,69.6
1960,56.4
1961,87.8
1962,78.2
1963,108.6
1964,82.2
1965,54.8
1966,110.8
1967,64.8
1968,50.7
1969,70.7
1970,86.7
1971,66.5
1972,96.8
1973,70.8
1974,77.2
1975,75.5
1976,95.1
1977,83.5
1978,65.9
1979,70.5
1980,45.8
1981,63.3
1982,83.9
1983,83.4
1984,83.7
1985,96.4
1986,80.7
1987,105.4
1988,57.8
1989,108.1
1990,70.3
1991,130.8
1992,64.9
1993,120.2
1994,94.5
1995,100
1996,63.3
1997,122.3
1998,42.5
1999,60.9
2000,124.7
2001,57
2002,128.8
2003,55.6
2004,102
2005,144.3
2006,61.3
2007,84.5
2008,101.5
2009,230.7
2010,75.5
2011,87.4
2012,165.3
2013,96.8
2014,81.3
