UF,SP
Cidade,REDENCAO DA SERRA
Nome Posto,FAZENDA IPIRANGA
Latitude,-23.2
Longitude,-45.53333333333333
Codigo,2345015
Qtd. Anos,40
Ano,Maxima
1961,26.4
1962,87.4
1963,75.3
1964,73.3
1965,54
1966,201
1967,68.7
1968,76
1969,65.6
1970,77.8
1971,59.1
1972,47.9
1973,55.7
1974,76.5
1975,76.3
1976,55.4
1977,75.5
1978,78
1979,56.3
1980,85.9
1981,64.2
1982,75.1
1983,65.5
1984,123.4
1985,81.4
1986,72.9
1987,60.4
1988,72.3
1989,70.6
1990,61
1991,128
1992,40.9
1993,80.3
1994,62.7
1995,65.7
1996,111.5
1997,81.7
1998,75.7
1999,72
2000,25.2
