UF,SP
Cidade,MIRANDOPOLIS
Nome Posto,MIRANDOPOLIS
Latitude,-21.133333333333333
Longitude,-51.1
Codigo,2151055
Qtd. Anos,47
Ano,Maxima
1972,55.8
1973,111.7
1974,56.8
1975,94.9
1976,105.2
1977,86.1
1978,75.1
1979,78.3
1980,63.5
1981,86.3
1982,72.9
1983,80.2
1984,63.1
1985,76
1986,73.4
1987,78.5
1988,59.9
1989,89.3
1990,73.6
1991,84.6
1992,105
1993,84
1994,82.3
1995,91
1996,101.5
1997,93
1998,95.7
1999,49.5
2000,67.4
2001,71.8
2002,86.6
2003,62.2
2004,92.6
2005,93.3
2006,125.4
2007,57.1
2008,88.9
2009,60.8
2010,101.8
2011,75.7
2012,91.2
2013,77.9
2014,47.3
2015,92.4
2016,56.7
2017,64.1
2018,68.3
